Component_ID,Lot_ID,Iddq_uA_0h,Iddq_uA_24h,Iddq_uA_96h,Iddq_uA_168h,Leakage_nA_0h,Leakage_nA_24h,Leakage_nA_96h,Leakage_nA_168h,PropDelay_ns_0h,PropDelay_ns_24h,PropDelay_ns_96h,PropDelay_ns_168h,Ground_Truth
COMP_05997,LOT_29,12.592,12.596,12.587,12.75,470.31,468.01,477.52,478.87,3.1889,3.1985,3.231,3.2566,Normal
COMP_05998,LOT_29,12.229,12.21,12.373,12.397,473.43,482.74,485.61,493.38,3.1918,3.1908,3.2396,3.2905,Normal
COMP_05999,LOT_29,12.295,12.347,12.521,12.58,451.64,453.23,459.74,464.77,3.1847,3.1974,3.2235,3.2401,Normal
COMP_06000,LOT_29,11.475,11.557,11.594,11.665,448.32,447.52,456.63,463.21,3.1963,3.2184,3.2309,3.2603,Normal
COMP_06001,LOT_29,12.13,12.207,12.232,12.429,475.54,480.74,489.53,493.38,3.2042,3.2177,3.2451,3.2861,Normal
COMP_06002,LOT_29,11.68,11.682,11.921,12.069,466.42,470.6,471.14,475.95,3.2501,3.253,3.3003,3.356,Normal
COMP_06003,LOT_29,12.295,12.471,12.423,12.57,475.52,477.6,481.09,485.16,3.222,3.2492,3.2718,3.3177,Normal
COMP_06004,LOT_29,11.977,12.048,12.201,12.498,451.19,450.84,460.27,465.45,3.2547,3.2716,3.308,3.3551,Normal
COMP_06005,LOT_29,12.693,12.656,12.824,12.984,489.36,489.57,495.76,506.55,3.0135,3.001,3.0458,3.065,Timing_Outlier
COMP_06006,LOT_29,12.286,12.172,12.33,12.554,479.32,483.98,480.61,489.57,3.1862,3.2232,3.2378,3.293,Normal
COMP_06007,LOT_29,14.778,14.683,14.75,14.928,566.45,568.73,573.99,578.47,3.2753,3.2769,3.3283,3.3614,Dynamic_Outlier
COMP_06008,LOT_29,10.115,10.105,10.228,10.406,400.02,402.12,410.51,418.4,3.2323,3.2193,3.2257,3.255,Dynamic_Outlier
COMP_06009,LOT_29,11.749,11.781,11.872,11.921,478.98,485.7,487.05,492.34,3.2265,3.2494,3.2854,3.3225,Normal
COMP_06010,LOT_29,11.879,11.93,12.067,12.221,10.99,451.09,453.02,458.9,3.2413,3.2815,3.3145,3.3301,Sensor_Glitch
COMP_06011,LOT_29,12.048,12.001,12.169,12.318,476.63,473.82,479.63,485.54,3.2602,3.2578,3.2709,3.2926,Normal
COMP_06012,LOT_29,12.387,12.366,12.442,12.614,466.81,467.69,477.84,481.85,3.2126,3.2378,3.2503,3.2768,Normal
COMP_06013,LOT_29,11.971,12.045,12.037,12.233,489.21,490.54,490.32,489.75,3.2287,3.252,3.296,3.334,Normal
COMP_06014,LOT_29,11.88,11.999,12.081,12.169,473.37,479.47,481.69,484.73,3.248,3.2216,3.264,3.3031,Normal
COMP_06015,LOT_29,11.437,11.413,11.46,11.753,459.35,459.74,466.18,467.46,3.2616,3.2731,3.3051,3.3103,Normal
COMP_06016,LOT_29,12.231,12.077,12.36,12.582,353.89,359.46,361.85,366.76,3.2155,3.2368,3.2883,3.3163,Leakage_Only_Outlier
COMP_06017,LOT_29,11.455,11.532,11.627,11.835,469.11,472.31,474.98,479.42,3.2501,3.2431,3.2803,3.2841,Normal
COMP_06018,LOT_29,11.782,11.907,11.932,11.948,479.45,479.56,486.9,489.65,3.1514,3.1466,3.1722,3.1843,Normal
COMP_06019,LOT_29,12.128,12.182,12.374,12.382,491.07,494.72,501.6,508.22,3.1775,3.2154,3.2568,3.2971,Normal
COMP_06020,LOT_29,11.978,12.03,12.171,12.265,467.55,466.14,474.45,481.5,3.0993,3.1061,3.1369,3.147,Normal
COMP_06021,LOT_29,11.3,11.445,11.55,11.65,460.08,460.36,467.11,476.07,3.1661,3.1643,3.2285,3.2622,Normal
COMP_06022,LOT_29,12.224,12.241,12.376,12.426,453.03,456.63,459.34,466.16,3.3178,3.3024,3.359,3.4113,Normal
COMP_06023,LOT_29,12.294,12.339,12.396,12.495,455.36,461.6,464.8,468.24,3.1847,3.2283,3.2286,3.2613,Normal
COMP_06024,LOT_29,11.903,11.938,12.117,12.238,464.2,470.57,469.47,475.04,3.2666,3.2479,3.2899,3.3211,Normal
COMP_06025,LOT_29,12.249,12.157,12.383,12.378,468.05,469.49,478.0,487.53,2.8614,2.8637,2.9287,2.9511,Timing_Outlier
COMP_06026,LOT_29,12.242,12.306,12.458,12.647,442.95,442.11,452.42,456.13,3.2185,3.2353,3.2639,3.3224,Normal
COMP_06027,LOT_29,11.963,11.995,12.113,12.189,489.25,495.78,497.66,503.87,3.2609,3.2656,3.3111,3.3745,Normal
COMP_06028,LOT_29,11.98,11.992,12.186,12.323,460.03,462.84,467.11,474.51,3.2021,3.2218,3.2444,3.2285,Normal
COMP_06029,LOT_29,11.936,12.046,12.059,12.182,459.6,462.44,468.01,471.33,3.2106,3.2226,3.2497,3.2895,Normal
COMP_06030,LOT_29,12.015,12.072,12.301,12.408,478.33,477.81,482.26,487.96,3.2534,3.2645,3.2785,3.2914,Normal
COMP_06031,LOT_29,11.712,11.699,11.841,11.82,459.1,459.42,463.41,469.33,3.1435,3.1691,3.2011,3.2342,Normal
COMP_06032,LOT_29,12.324,12.328,12.595,12.71,450.09,992.95,454.53,456.1,3.2422,3.2573,3.3142,3.3519,Sensor_Glitch
COMP_06033,LOT_29,12.028,12.013,12.211,12.465,463.31,464.94,470.18,473.17,3.2363,3.2316,3.238,3.2479,Normal
COMP_06034,LOT_29,12.693,12.763,12.825,13.039,484.08,488.21,489.79,499.56,3.1706,3.1619,3.1827,3.2241,Normal
COMP_06035,LOT_29,11.874,12.002,12.188,12.207,452.77,449.85,457.81,456.99,3.1391,3.1513,3.1737,3.1784,Normal
COMP_06036,LOT_29,12.346,12.215,12.48,12.687,456.77,457.25,467.43,473.74,3.2184,3.2303,3.2237,3.2668,Normal
COMP_06037,LOT_29,12.037,12.034,12.191,12.271,437.63,437.56,439.83,447.22,3.1542,3.1869,3.2147,3.2494,Normal
COMP_06038,LOT_29,11.493,11.627,11.689,11.844,470.7,469.41,473.61,477.24,3.1632,3.173,3.2045,3.2248,Normal
COMP_06039,LOT_29,11.885,11.868,12.033,12.199,477.11,481.67,485.99,491.24,3.1863,3.1947,3.2272,3.2788,Normal
COMP_06040,LOT_29,11.884,11.895,12.063,12.099,406.31,406.72,411.14,412.82,3.178,3.1767,3.2328,3.2776,Leakage_Only_Outlier
COMP_06041,LOT_29,12.094,12.144,12.28,12.518,485.83,487.36,494.85,501.76,3.1718,3.2,3.2469,3.2785,Normal
COMP_06042,LOT_29,12.032,11.936,12.077,12.237,465.45,470.48,476.27,482.74,3.2807,3.3015,3.3329,3.3967,Normal
COMP_06043,LOT_29,11.733,11.81,11.971,12.218,456.16,463.5,471.01,472.4,3.1778,3.2086,3.2595,3.2846,Normal
COMP_06044,LOT_29,11.89,11.929,12.038,12.254,467.09,467.91,475.52,480.99,3.2495,3.2636,3.2828,3.3192,Normal
COMP_06045,LOT_29,11.803,11.87,12.11,12.197,478.57,477.91,482.89,485.8,3.2036,3.2276,3.2801,3.3385,Normal
COMP_06046,LOT_29,11.452,11.461,11.62,11.643,474.19,477.9,477.98,482.81,3.2384,3.2487,3.286,3.3069,Normal
COMP_06047,LOT_29,12.077,12.076,12.098,12.286,481.37,482.1,481.79,486.23,3.269,3.2904,3.3074,3.3261,Normal
COMP_06048,LOT_29,12.007,11.946,12.139,12.198,462.01,465.24,468.6,471.78,3.238,3.249,3.267,3.2818,Normal
COMP_06049,LOT_29,11.585,11.553,11.689,11.782,464.23,466.22,470.51,476.9,3.2208,3.2149,3.2734,3.3187,Normal
COMP_06050,LOT_29,11.685,11.621,11.784,11.712,445.66,448.9,455.11,457.95,3.1964,3.2187,3.2334,3.2543,Normal
COMP_06051,LOT_29,12.138,12.152,12.227,12.445,462.59,469.59,473.08,468.01,3.1856,3.2029,3.231,3.2796,Normal
COMP_06052,LOT_29,12.497,12.477,12.687,12.854,475.81,476.39,482.33,488.43,3.2002,3.2256,3.2546,3.2987,Normal
COMP_06053,LOT_29,12.111,12.107,12.292,12.443,433.22,437.97,443.83,451.26,3.249,3.2603,3.3007,3.3219,Normal
COMP_06054,LOT_29,11.861,12.048,12.205,12.324,475.86,473.55,475.36,480.33,3.2217,3.2212,3.2603,3.2693,Normal
COMP_06055,LOT_29,11.66,11.646,11.721,11.948,467.53,467.13,474.76,475.56,3.2114,3.2148,3.2517,3.3082,Normal
COMP_06056,LOT_29,12.667,12.697,12.694,13.051,460.91,471.29,471.47,474.76,3.216,3.2286,3.2724,3.3012,Normal
COMP_06057,LOT_29,11.723,11.807,12.014,12.125,457.57,457.92,464.06,466.09,3.2508,3.25,3.2812,3.3025,Normal
COMP_06058,LOT_29,12.049,12.135,12.19,12.31,444.62,446.35,451.7,455.32,3.2039,3.2036,3.2103,3.2576,Normal
COMP_06059,LOT_29,11.843,11.856,11.944,12.032,458.27,459.18,0.01,475.63,3.1599,3.1744,3.2187,3.2559,Sensor_Glitch
COMP_06060,LOT_29,12.183,12.141,12.343,12.458,489.83,493.16,499.31,508.36,3.1664,3.186,3.2237,3.2559,Normal
COMP_06061,LOT_29,11.85,18.34,11.943,11.908,469.02,471.93,478.7,477.45,3.1409,3.1646,3.2209,3.2677,Sensor_Glitch
COMP_06062,LOT_29,12.395,12.426,12.521,12.594,449.37,450.22,458.18,464.26,3.2068,3.2166,3.256,3.2973,Normal
COMP_06063,LOT_29,11.766,11.771,11.792,12.011,445.41,447.08,453.94,459.27,3.2469,3.2608,3.2832,3.3084,Normal
COMP_06064,LOT_29,12.126,12.432,12.559,12.593,480.01,476.99,485.34,484.75,3.1622,3.1691,3.1904,3.2346,Normal
COMP_06065,LOT_29,11.838,11.873,12.054,12.219,460.93,464.29,462.0,466.99,3.2037,3.2096,3.2402,3.2529,Normal
COMP_06066,LOT_29,11.96,12.075,12.126,12.142,472.47,471.47,484.07,487.93,3.2441,3.2357,3.2741,3.3069,Normal
COMP_06067,LOT_29,11.517,11.624,11.654,11.643,463.89,470.36,471.59,479.57,3.3345,3.3373,3.3611,3.3985,Normal
COMP_06068,LOT_29,12.45,12.41,12.466,12.603,478.5,478.78,482.42,485.51,3.2933,3.3047,3.3223,3.3659,Normal
COMP_06069,LOT_29,11.756,11.748,11.896,12.029,493.68,491.3,491.47,497.03,3.2275,3.2083,3.2396,3.261,Normal
COMP_06070,LOT_29,11.885,12.047,12.087,12.373,446.62,445.79,452.54,458.73,3.2522,3.2709,3.281,3.3119,Normal
COMP_06071,LOT_29,11.824,11.696,11.94,12.137,476.49,478.42,481.8,480.33,3.2325,3.2471,3.2524,3.2788,Normal
COMP_06072,LOT_29,12.366,12.358,12.518,12.682,461.86,466.67,469.9,478.95,3.2955,3.2925,3.3175,3.3352,Normal
COMP_06073,LOT_29,11.635,11.775,11.912,12.057,444.13,447.68,448.08,455.17,3.1839,3.1978,3.225,3.2598,Normal
COMP_06074,LOT_29,11.827,11.892,12.072,12.038,473.67,477.0,483.53,481.62,3.243,3.2623,3.2951,3.3432,Normal
COMP_06075,LOT_29,12.233,12.264,12.317,12.507,452.91,459.46,457.5,465.75,3.1754,3.2221,3.2516,3.3148,Normal
COMP_06076,LOT_29,12.061,12.123,12.234,12.347,447.63,446.95,453.38,456.46,3.1635,3.1703,3.2184,3.2389,Normal
COMP_06077,LOT_29,12.355,12.254,12.542,12.602,461.38,460.99,467.92,474.74,3.2341,3.2545,3.2801,3.3124,Normal
COMP_06078,LOT_29,12.796,12.817,12.975,13.133,461.29,465.68,468.85,472.59,3.1479,3.1602,3.1883,3.2365,Normal
COMP_06079,LOT_29,11.598,11.746,11.785,12.041,458.9,457.9,461.79,469.13,3.2964,3.3277,3.3566,3.4186,Normal
COMP_06080,LOT_29,10.905,10.971,11.012,11.204,450.23,451.93,462.13,463.16,3.1855,3.2103,3.2383,3.249,Normal
COMP_06081,LOT_29,11.847,11.85,11.897,12.018,447.71,454.85,456.88,460.19,3.1938,3.2318,3.2441,3.2791,Normal
COMP_06082,LOT_29,11.999,12.07,12.096,12.282,470.49,476.65,480.22,489.08,3.1931,3.2133,3.2617,3.2731,Normal
COMP_06083,LOT_29,11.869,12.248,13.311,14.871,468.32,481.33,529.47,592.44,3.1736,3.2097,3.3318,3.4643,Drift_Anomaly
COMP_06084,LOT_29,12.735,12.744,12.75,13.064,458.51,460.6,461.48,462.17,3.2036,3.2261,3.2909,3.3222,Normal
COMP_06085,LOT_29,11.644,11.629,11.726,11.864,483.11,483.04,488.28,491.88,3.2814,3.2829,3.2915,3.3211,Normal
COMP_06086,LOT_29,11.969,11.851,12.004,12.076,454.19,456.94,466.02,474.29,3.2705,3.2745,3.2867,3.2854,Normal
COMP_06087,LOT_29,11.548,11.69,11.811,11.676,445.96,442.21,449.71,447.73,3.2296,3.2336,3.2782,3.3108,Normal
COMP_06088,LOT_29,11.807,11.804,11.958,12.098,486.87,485.64,488.32,492.26,3.2884,3.2731,3.3223,3.3612,Normal
COMP_06089,LOT_29,11.231,11.29,11.538,11.683,454.33,457.97,462.11,466.01,3.2982,3.3112,3.3168,3.3514,Normal
COMP_06090,LOT_29,12.297,12.452,12.675,12.66,456.91,458.47,468.65,469.01,3.1464,3.1726,3.1794,3.2201,Normal
COMP_06091,LOT_29,12.095,12.096,12.136,12.188,483.26,486.45,487.0,493.24,3.2394,3.2531,3.2841,3.3136,Normal
COMP_06092,LOT_29,11.985,12.013,12.249,12.255,488.16,491.77,498.39,501.8,3.2071,3.2235,3.2632,3.3218,Normal
COMP_06093,LOT_29,11.735,11.762,11.963,12.067,463.83,463.62,464.29,469.35,3.2799,3.2761,3.3205,3.356,Normal
COMP_06094,LOT_29,12.248,12.273,12.36,12.404,451.42,449.15,455.27,462.84,3.2746,3.2624,3.3048,3.2951,Normal
COMP_06095,LOT_29,11.382,11.445,11.635,11.775,466.37,470.68,474.66,478.06,3.2291,3.2418,3.2549,3.3001,Normal
COMP_06096,LOT_29,12.87,12.914,13.163,13.379,451.79,450.51,456.21,462.82,3.2306,3.2214,3.289,3.2999,Normal
COMP_06097,LOT_29,12.429,12.475,12.623,12.701,450.16,449.49,455.15,459.01,3.2086,3.2081,3.2574,3.2901,Normal
COMP_06098,LOT_29,11.973,12.078,12.161,12.223,474.4,475.88,479.29,480.97,3.2392,3.2248,3.2428,3.2641,Normal
COMP_06099,LOT_29,12.039,12.101,12.247,12.368,469.51,469.38,473.31,475.76,3.2153,3.2116,3.2666,3.3006,Normal
COMP_06100,LOT_29,11.66,11.645,11.865,12.17,465.26,467.99,470.39,474.78,3.2566,3.2556,3.2706,3.3171,Normal
COMP_06101,LOT_29,12.185,11.986,12.244,12.235,467.87,462.24,473.76,482.93,3.2906,3.2978,3.3361,3.3523,Normal
COMP_06102,LOT_29,12.031,11.934,12.23,12.373,470.24,466.84,476.11,479.13,3.2009,3.2243,3.2612,3.2978,Normal
COMP_06103,LOT_29,12.116,12.159,12.434,12.599,459.4,459.79,466.16,474.12,3.2134,3.2401,3.2788,3.321,Normal
COMP_06104,LOT_29,12.051,12.105,12.093,12.307,458.37,459.85,464.12,466.49,3.1666,3.1902,3.2059,3.249,Normal
COMP_06105,LOT_29,12.3,12.364,12.539,12.835,451.22,459.56,464.02,468.53,3.3036,3.3053,3.3585,3.4325,Normal
COMP_06106,LOT_29,11.601,11.576,11.598,11.725,473.23,474.63,481.79,490.43,3.2118,3.2136,3.2347,3.2503,Normal
COMP_06107,LOT_29,11.646,11.801,11.881,12.037,478.51,484.62,483.47,487.74,3.2028,3.2134,3.2302,3.2652,Normal
COMP_06108,LOT_29,11.933,11.927,12.225,12.306,462.76,460.97,470.39,477.37,3.2426,3.2376,3.2603,3.2682,Normal
COMP_06109,LOT_29,13.531,13.601,13.685,13.876,549.34,549.41,556.7,559.97,3.1754,3.1689,3.1815,3.1966,Dynamic_Outlier
COMP_06110,LOT_29,12.495,12.589,12.823,13.013,467.75,468.58,473.1,474.81,3.2375,3.2322,3.2865,3.3402,Normal
COMP_06111,LOT_29,12.611,12.7,12.749,12.803,479.55,479.58,486.45,486.51,3.1376,3.1287,3.1542,3.1851,Normal
COMP_06112,LOT_29,11.55,11.509,11.704,11.874,448.44,448.75,457.3,459.15,3.2336,3.2314,3.2719,3.2743,Normal
COMP_06113,LOT_29,11.815,11.952,12.074,12.188,457.9,456.56,455.14,457.9,3.2978,3.3042,3.3211,3.3646,Normal
COMP_06114,LOT_29,12.374,12.546,12.651,12.763,373.32,372.43,376.78,374.17,3.1904,3.2025,3.2232,3.2458,Leakage_Only_Outlier
COMP_06115,LOT_29,11.332,11.504,11.593,11.741,474.3,475.37,473.58,478.57,3.2842,3.2839,3.2979,3.342,Normal
COMP_06116,LOT_29,12.051,12.122,12.236,12.508,435.56,436.84,443.22,442.02,3.2178,3.1881,3.2341,3.2738,Normal
COMP_06117,LOT_29,11.544,11.652,11.733,11.831,467.82,468.7,476.14,485.62,3.1215,3.1374,3.1609,3.1815,Normal
COMP_06118,LOT_29,12.405,12.439,12.703,12.728,446.25,446.96,451.86,454.94,3.2693,3.3,3.3197,3.3175,Normal
COMP_06119,LOT_29,12.205,12.348,12.454,12.519,481.93,486.93,486.26,496.49,3.1361,3.1266,3.1744,3.2025,Normal
COMP_06120,LOT_30,12.753,12.605,12.855,12.803,466.62,467.04,476.38,484.96,3.1877,3.2181,3.2619,3.2772,Normal
COMP_06121,LOT_30,11.902,12.131,12.093,12.375,468.89,469.95,479.89,485.45,3.257,3.2642,3.3054,3.3257,Normal
COMP_06122,LOT_30,12.113,12.116,12.359,12.522,456.95,457.46,465.61,467.03,3.2217,3.2267,3.2771,3.3159,Normal
COMP_06123,LOT_30,12.434,12.544,12.663,12.824,465.78,467.24,471.54,477.61,3.2475,3.2177,3.271,3.3113,Normal
COMP_06124,LOT_30,12.12,12.319,12.511,12.541,468.75,473.8,474.25,480.56,3.1456,3.1529,3.2171,3.2495,Normal
COMP_06125,LOT_30,12.528,12.51,12.562,12.574,453.48,456.77,460.08,470.56,3.1912,3.1834,3.2291,3.2564,Normal
COMP_06126,LOT_30,12.577,12.703,12.841,12.886,459.74,460.02,467.92,474.46,3.3172,3.343,3.3904,3.4327,Normal
COMP_06127,LOT_30,12.418,12.519,12.639,12.855,466.47,465.6,470.27,470.34,3.1838,3.2059,3.235,3.2775,Normal
COMP_06128,LOT_30,12.328,12.263,12.438,12.488,486.41,487.35,493.31,494.69,3.2323,3.2486,3.2632,3.3156,Normal
COMP_06129,LOT_30,11.706,11.72,11.824,11.985,454.41,457.39,465.14,469.75,3.2125,3.2527,3.2919,3.3458,Normal
COMP_06130,LOT_30,12.017,12.053,12.125,12.221,449.23,453.71,457.62,455.0,3.2108,3.2324,3.2419,3.2851,Normal
COMP_06131,LOT_30,12.125,11.989,12.134,12.231,464.9,468.86,474.18,484.76,3.2932,3.2967,3.3333,3.3577,Normal
COMP_06132,LOT_30,12.389,12.428,12.524,12.522,458.73,456.97,463.21,465.54,3.2289,3.2255,3.2489,3.2329,Normal
COMP_06133,LOT_30,12.356,12.44,12.591,12.676,474.64,472.14,485.08,489.97,1.5709,3.2748,3.2833,3.2875,Sensor_Glitch
COMP_06134,LOT_30,13.223,13.356,13.489,13.686,446.4,450.71,454.8,460.41,3.238,3.2307,3.2615,3.3001,Normal
COMP_06135,LOT_30,12.503,12.576,12.584,12.694,465.06,469.26,476.43,482.03,3.2167,3.2386,3.2551,3.2644,Normal
COMP_06136,LOT_30,11.742,11.786,11.835,11.837,471.21,471.58,482.88,486.44,3.3306,3.3436,3.3706,3.4151,Normal
COMP_06137,LOT_30,12.21,12.143,12.302,12.37,487.05,484.93,490.58,497.62,3.2783,3.2859,3.3214,3.3256,Normal
COMP_06138,LOT_30,11.815,11.985,11.918,12.134,469.26,477.25,475.71,478.26,3.2961,3.3036,3.3357,3.3782,Normal
COMP_06139,LOT_30,12.423,12.407,12.471,12.741,465.62,466.0,468.72,474.45,3.2667,3.2632,3.2908,3.3167,Normal
COMP_06140,LOT_30,12.142,12.248,13.326,13.913,467.29,473.22,513.49,531.02,3.255,3.2763,3.378,3.4381,Drift_Anomaly
COMP_06141,LOT_30,12.226,12.361,12.557,12.822,478.77,485.94,491.16,497.7,3.2913,3.3183,3.3394,3.3514,Normal
COMP_06142,LOT_30,12.585,12.575,12.637,12.791,455.25,455.68,464.59,472.81,3.245,3.2338,5.3985,3.314,Sensor_Glitch
COMP_06143,LOT_30,11.731,11.69,11.919,12.013,474.07,472.64,475.33,478.98,3.2274,3.2341,3.2438,3.3023,Normal
COMP_06144,LOT_30,12.601,12.988,14.093,15.086,452.93,462.98,497.94,533.6,3.2627,3.2787,3.4038,3.5487,Drift_Anomaly
COMP_06145,LOT_30,10.165,10.121,10.348,10.547,386.31,384.74,394.49,401.47,3.2133,3.2153,3.2303,3.2672,Dynamic_Outlier
COMP_06146,LOT_30,11.821,11.996,12.174,12.152,471.0,472.61,480.8,483.05,3.2329,3.2223,3.255,3.2176,Normal
COMP_06147,LOT_30,12.642,12.571,12.705,12.867,538.46,539.63,540.18,548.18,3.181,3.1951,3.2345,3.2747,Leakage_Only_Outlier
COMP_06148,LOT_30,12.009,12.022,12.081,12.103,470.23,470.04,477.87,480.8,3.2223,3.2511,3.3174,3.3666,Normal
COMP_06149,LOT_30,13.032,13.068,13.149,13.206,473.87,475.86,483.93,487.72,3.209,3.2538,3.2725,3.2945,Normal
COMP_06150,LOT_30,12.83,12.865,13.006,13.239,472.23,470.57,477.59,477.81,3.232,3.2509,3.2722,3.3366,Normal
COMP_06151,LOT_30,12.377,12.343,12.48,12.48,474.22,474.68,481.63,491.1,3.221,3.2206,3.3219,3.3598,Normal
COMP_06152,LOT_30,12.634,12.62,12.909,12.968,459.99,465.7,469.04,474.43,3.224,3.2156,3.2377,3.2769,Normal
COMP_06153,LOT_30,12.096,12.38,13.416,14.938,448.89,461.12,501.43,558.76,3.2317,3.2864,3.4519,3.617,Drift_Anomaly
COMP_06154,LOT_30,12.489,12.551,12.694,12.827,447.64,449.15,449.09,454.39,3.1351,3.1585,3.1803,3.2119,Normal
COMP_06155,LOT_30,12.455,12.502,12.731,12.905,465.37,463.61,471.42,477.83,3.2896,3.283,3.3269,3.3641,Normal
COMP_06156,LOT_30,12.086,12.245,12.384,12.424,469.06,470.86,474.08,474.47,3.1719,3.1704,3.1962,3.2363,Normal
COMP_06157,LOT_30,12.668,12.715,12.746,12.741,450.35,451.42,456.07,462.64,3.1575,3.1676,3.1832,3.2016,Normal
COMP_06158,LOT_30,11.929,12.053,13.176,13.698,475.54,487.68,528.05,549.94,3.1759,3.2171,3.3058,3.3715,Drift_Anomaly
COMP_06159,LOT_30,11.989,12.059,12.347,12.44,471.29,470.91,472.52,478.5,3.286,3.3077,3.3423,3.3516,Normal
COMP_06160,LOT_30,12.293,12.316,12.51,12.679,453.78,454.59,462.45,468.48,3.2602,3.2919,3.2862,3.3229,Normal
COMP_06161,LOT_30,12.321,12.337,12.57,12.715,486.14,486.13,493.99,497.74,3.2481,3.2656,3.2864,3.3201,Normal
COMP_06162,LOT_30,12.211,12.239,12.195,12.24,471.11,471.83,474.43,480.88,3.2529,3.256,3.2731,3.2997,Normal
COMP_06163,LOT_30,11.584,11.523,11.661,11.768,469.93,461.8,475.07,479.46,3.3057,3.3005,3.3475,3.3555,Normal
COMP_06164,LOT_30,11.869,12.078,12.206,12.438,452.56,448.99,455.0,461.39,3.22,3.2281,3.2581,3.3136,Normal
COMP_06165,LOT_30,12.29,12.369,12.495,12.751,445.77,447.65,449.61,452.41,3.2165,3.2518,3.2733,3.303,Normal
COMP_06166,LOT_30,12.165,12.319,12.439,12.607,456.17,454.9,465.01,467.27,3.2754,3.2783,3.3458,3.3726,Normal
COMP_06167,LOT_30,12.332,12.258,12.318,12.548,468.78,473.67,475.43,476.97,3.2477,3.2701,3.3523,3.4106,Normal
COMP_06168,LOT_30,11.917,11.903,12.183,12.275,467.89,466.79,474.0,476.28,3.2346,3.2413,3.2678,3.3094,Normal
COMP_06169,LOT_30,12.551,12.596,12.669,12.783,467.16,470.52,476.65,474.14,3.1948,3.2123,3.2465,3.2823,Normal
COMP_06170,LOT_30,12.211,12.141,12.455,12.706,506.55,506.74,516.84,520.89,3.2031,3.1904,3.2199,3.2703,Normal
COMP_06171,LOT_30,11.599,11.714,11.889,11.983,483.4,487.71,488.82,492.66,3.1894,3.1914,3.2482,3.2815,Normal
COMP_06172,LOT_30,12.715,12.714,12.833,12.893,476.88,476.24,484.48,490.59,3.1895,3.2081,3.2266,3.2802,Normal
COMP_06173,LOT_30,12.713,12.777,12.81,12.942,446.7,447.62,446.65,454.0,3.2039,3.2099,3.2298,3.2666,Normal
COMP_06174,LOT_30,12.931,12.961,13.007,13.007,453.3,458.4,464.68,470.28,3.2914,3.3193,3.3302,3.373,Normal
COMP_06175,LOT_30,11.994,12.063,12.166,12.491,472.19,475.58,482.86,482.05,3.1998,3.1913,3.2228,3.2109,Normal
COMP_06176,LOT_30,12.347,12.425,12.621,12.867,457.5,457.36,466.84,470.4,3.2217,3.2415,3.2584,3.2809,Normal
COMP_06177,LOT_30,12.267,12.219,12.395,12.485,491.48,489.37,496.83,495.92,3.3122,3.3328,3.4133,3.4753,Normal
COMP_06178,LOT_30,12.188,12.29,12.417,12.593,479.14,480.71,487.82,495.52,3.1786,3.1752,3.2077,3.2371,Normal
COMP_06179,LOT_30,12.144,12.136,12.394,12.584,441.44,442.74,445.0,446.63,3.3077,3.3287,3.3615,3.3766,Normal
COMP_06180,LOT_30,12.462,12.547,12.502,12.643,484.91,486.42,491.73,498.69,3.2691,3.2716,3.2831,3.2846,Normal
COMP_06181,LOT_30,12.357,12.493,12.574,12.768,462.74,466.72,465.78,471.88,3.1879,3.2102,3.2529,3.2792,Normal
COMP_06182,LOT_30,11.91,11.936,12.074,12.143,447.15,446.8,451.62,454.34,3.1907,3.1687,3.2026,3.2152,Normal
COMP_06183,LOT_30,12.008,12.13,12.188,12.278,482.19,481.82,483.84,486.55,3.2024,3.2117,3.2702,3.3169,Normal
COMP_06184,LOT_30,12.217,12.141,12.233,12.448,457.34,460.81,464.41,464.28,3.1669,3.1872,3.218,3.2655,Normal
COMP_06185,LOT_30,12.608,12.576,12.74,12.825,493.38,489.4,498.2,502.05,3.2124,3.2432,3.2744,3.3235,Normal
COMP_06186,LOT_30,12.35,12.262,12.42,12.494,479.9,480.41,485.89,491.0,3.2768,3.2733,3.3115,3.3354,Normal
COMP_06187,LOT_30,12.107,12.226,12.471,12.537,452.14,456.02,460.52,462.86,3.1492,3.1864,3.1929,3.2405,Normal
COMP_06188,LOT_30,12.099,12.106,12.132,12.334,477.63,477.64,481.1,487.16,3.243,3.2453,3.266,3.2811,Normal
COMP_06189,LOT_30,9.253,9.344,9.584,9.582,375.95,374.0,382.78,387.73,3.1742,3.2079,3.2389,3.2609,Dynamic_Outlier
COMP_06190,LOT_30,11.806,11.751,12.048,12.026,487.94,487.42,488.34,489.92,3.2112,3.2245,3.2754,3.3046,Normal
COMP_06191,LOT_30,10.78,10.725,10.978,11.026,382.9,380.82,385.97,388.66,3.257,3.2696,3.3168,3.3233,Dynamic_Outlier
COMP_06192,LOT_30,12.675,12.617,12.753,12.788,466.1,462.52,472.61,474.88,3.2401,3.2307,3.2399,3.2793,Normal
COMP_06193,LOT_30,12.009,11.951,12.151,12.185,483.73,485.33,497.27,504.36,3.1487,3.1531,3.1737,3.206,Normal
COMP_06194,LOT_30,12.233,12.272,12.394,12.555,476.1,473.89,477.63,481.97,3.1751,3.1576,3.2013,3.2328,Normal
COMP_06195,LOT_30,12.126,12.188,12.343,12.503,486.26,488.63,492.65,500.05,3.1823,3.1803,3.2109,3.2362,Normal
